3400.000,47.000,142.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
800.000,47.000,142.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
850.000,47.000,142.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
900.000,47.000,142.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
950.000,47.000,142.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1000.000,47.000,142.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1050.000,307.000,923.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1100.000,437.000,1313.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1150.000,533.000,1599.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1200.000,620.000,1861.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1250.000,695.000,2087.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1300.000,778.000,2335.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1350.000,846.000,2538.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1400.000,866.000,2600.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1450.000,869.000,2607.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1500.000,868.000,2604.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1550.000,869.000,2608.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1600.000,867.000,2603.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1650.000,868.000,2604.000,345.000,207.000,473.000,142.000,946.000,142.000, 0.096
1700.000,868.000,2604.000,498.000,299.000,473.000,142.000,946.000,142.000, 0.096
1750.000,867.000,2603.000,696.000,418.000,473.000,142.000,946.000,142.000, 0.096
1800.000,868.000,2605.000,828.000,497.000,1030.000,309.000,946.000,142.000, 0.096
1850.000,868.000,2606.000,863.000,518.000,980.000,294.000,946.000,142.000, 0.096
1900.000,867.000,2602.000,895.000,537.000,473.000,142.000,946.000,142.000, 0.096
1950.000,867.000,2603.000,926.000,556.000,473.000,142.000,946.000,142.000, 0.096
2000.000,867.000,2602.000,963.000,578.000,473.000,142.000,946.000,142.000, 0.096
2050.000,869.000,2608.000,1001.000,601.000,756.000,227.000,946.000,142.000, 0.096
2100.000,868.000,2605.000,1043.000,626.000,886.000,266.000,946.000,142.000, 0.096
2150.000,868.000,2606.000,1118.000,671.000,1026.000,308.000,946.000,142.000, 0.096
2200.000,867.000,2602.000,1151.000,691.000,1110.000,333.000,946.000,142.000, 0.096
2250.000,868.000,2604.000,1185.000,711.000,1303.000,391.000,960.000,144.000, 0.096
2300.000,867.000,2602.000,1223.000,734.000,1370.000,411.000,1173.000,176.000, 0.096
2350.000,867.000,2601.000,1261.000,757.000,1400.000,420.000,1233.000,185.000, 0.096
2400.000,866.000,2600.000,1333.000,800.000,1456.000,437.000,1373.000,206.000, 0.096
2450.000,866.000,2598.000,1398.000,839.000,1476.000,443.000,1513.000,227.000, 0.096
2500.000,864.000,2592.000,1440.000,864.000,1523.000,457.000,1553.000,233.000, 0.096
2550.000,860.000,2581.000,1471.000,883.000,1533.000,460.000,1646.000,247.000, 0.096
2600.000,858.000,2575.000,1510.000,906.000,1596.000,479.000,1726.000,259.000, 0.096
2650.000,852.000,2558.000,1546.000,928.000,1583.000,475.000,1820.000,273.000, 0.096
2700.000,845.000,2537.000,1583.000,950.000,1626.000,488.000,1886.000,283.000, 0.096
2750.000,834.000,2502.000,1620.000,972.000,1673.000,502.000,1926.000,289.000, 0.096
2800.000,819.000,2459.000,1660.000,996.000,1690.000,507.000,1993.000,299.000, 0.096
2850.000,806.000,2420.000,1701.000,1021.000,1696.000,509.000,2053.000,308.000, 0.096
2900.000,795.000,2387.000,1746.000,1048.000,1813.000,544.000,2086.000,313.000, 0.096
2950.000,792.000,2378.000,1801.000,1081.000,1840.000,552.000,2126.000,319.000, 0.096
3000.000,840.000,2521.000,1861.000,1117.000,1880.000,564.000,2200.000,330.000, 0.096
3050.000,845.000,2535.000,1910.000,1146.000,1910.000,573.000,2246.000,337.000, 0.096
3100.000,846.000,2538.000,1965.000,1179.000,1956.000,587.000,2273.000,341.000, 0.096
3150.000,845.000,2536.000,2011.000,1207.000,1960.000,588.000,2313.000,347.000, 0.096
3200.000,844.000,2532.000,2060.000,1236.000,2020.000,606.000,2353.000,353.000, 0.096
3250.000,841.000,2525.000,2110.000,1266.000,2103.000,631.000,2400.000,360.000, 0.096
3300.000,839.000,2518.000,2155.000,1293.000,2183.000,655.000,2426.000,364.000, 0.096
3350.000,838.000,2514.000,2201.000,1321.000,2230.000,669.000,2460.000,369.000, 0.096
3400.000,838.000,2516.000,2248.000,1349.000,2303.000,691.000,2506.000,376.000, 0.096
3450.000,841.000,2523.000,2311.000,1387.000,2306.000,692.000,2560.000,384.000, 0.096
3500.000,839.000,2518.000,2363.000,1418.000,2336.000,701.000,2606.000,391.000, 0.096
3550.000,837.000,2511.000,2406.000,1444.000,2373.000,712.000,2626.000,394.000, 0.096
3600.000,835.000,2506.000,2448.000,1469.000,2423.000,727.000,2673.000,401.000, 0.096
