900.000,47.000,142.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
800.000,47.000,142.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
850.000,47.000,142.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
900.000,47.000,142.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
950.000,47.000,142.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1000.000,47.000,142.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1050.000,47.000,142.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1100.000,248.000,744.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1150.000,370.000,1112.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1200.000,443.000,1330.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1250.000,517.000,1553.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1300.000,585.000,1756.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1350.000,647.000,1941.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1400.000,707.000,2121.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1450.000,773.000,2319.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1500.000,830.000,2490.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1550.000,855.000,2566.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1600.000,865.000,2596.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1650.000,865.000,2596.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1700.000,861.000,2583.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1750.000,646.000,1940.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1800.000,722.000,2167.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1850.000,726.000,2179.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1900.000,809.000,2428.000,236.000,142.000,473.000,142.000,946.000,142.000, 0.096
1950.000,858.000,2576.000,236.000,142.000,503.000,151.000,946.000,142.000, 0.096
2000.000,866.000,2598.000,236.000,142.000,703.000,211.000,946.000,142.000, 0.096
2050.000,868.000,2605.000,236.000,142.000,903.000,271.000,946.000,142.000, 0.096
2100.000,868.000,2606.000,308.000,185.000,876.000,263.000,946.000,142.000, 0.096
2150.000,868.000,2606.000,370.000,222.000,726.000,218.000,946.000,142.000, 0.096
2200.000,868.000,2606.000,458.000,275.000,856.000,257.000,946.000,142.000, 0.096
2250.000,868.000,2606.000,558.000,335.000,823.000,247.000,946.000,142.000, 0.096
2300.000,869.000,2607.000,645.000,387.000,643.000,193.000,946.000,142.000, 0.096
2350.000,868.000,2605.000,716.000,430.000,616.000,185.000,946.000,142.000, 0.096
2400.000,869.000,2607.000,758.000,455.000,716.000,215.000,946.000,142.000, 0.096
2450.000,867.000,2603.000,783.000,470.000,496.000,149.000,946.000,142.000, 0.096
2500.000,867.000,2603.000,828.000,497.000,556.000,167.000,946.000,142.000, 0.096
2550.000,868.000,2606.000,878.000,527.000,750.000,225.000,946.000,142.000, 0.099
2600.000,867.000,2603.000,915.000,549.000,823.000,247.000,946.000,142.000, 0.102
2650.000,867.000,2603.000,980.000,588.000,943.000,283.000,946.000,142.000, 0.111
2700.000,868.000,2604.000,1003.000,602.000,1100.000,330.000,946.000,142.000, 0.116
2750.000,867.000,2602.000,1021.000,613.000,1120.000,336.000,946.000,142.000, 0.123
2800.000,868.000,2604.000,1065.000,639.000,1220.000,366.000,1066.000,160.000, 0.127
2850.000,867.000,2602.000,1111.000,667.000,1230.000,369.000,1113.000,167.000, 0.129
2900.000,867.000,2601.000,1138.000,683.000,1260.000,378.000,1200.000,180.000, 0.138
2950.000,865.000,2597.000,1178.000,707.000,1303.000,391.000,1266.000,190.000, 0.135
3000.000,864.000,2593.000,1206.000,724.000,1330.000,399.000,1380.000,207.000, 0.149
3050.000,860.000,2582.000,1243.000,746.000,1353.000,406.000,1426.000,214.000, 0.155
3100.000,858.000,2574.000,1275.000,765.000,1383.000,415.000,1480.000,222.000, 0.160
3150.000,855.000,2566.000,1306.000,784.000,1413.000,424.000,1553.000,233.000, 0.164
3200.000,851.000,2555.000,1331.000,799.000,1460.000,438.000,1606.000,241.000, 0.173
3250.000,849.000,2549.000,1346.000,808.000,1443.000,433.000,1633.000,245.000, 0.169
3300.000,841.000,2525.000,1423.000,854.000,1503.000,451.000,1693.000,254.000, 0.177
3350.000,830.000,2492.000,1470.000,882.000,1523.000,457.000,1740.000,261.000, 0.184
3400.000,820.000,2461.000,1501.000,901.000,1566.000,470.000,1813.000,272.000, 0.185
3450.000,806.000,2420.000,1536.000,922.000,1596.000,479.000,1853.000,278.000, 0.191
